key_id,date,activity_description_,request_by,remarks,kode,value,category_act,venue_act,objek,category,area,type_of_event,status_date,venue_event,year,month,day
1651.0,2023-05-26,setup sound system di convention,hk,done,plumbing,1.0,setup,convention,sound system,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,26
1652.0,2023-05-26,pemindahan drink corner di hall 8,banquet,done,electric_kitchen,1.0,pemindahan,hall 8,drink corner,Lainnya,lainnya,Exhibition,show_day,Hall 3,2023,5,26
1653.0,2023-05-26,setup av di kalimaya 2 dan garuda 10,banquet,done,plumbing,1.0,setup,kalimaya 2,audio visual,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,26
1653.0,2023-05-26,setup av di kalimaya 2 dan garuda 10,banquet,done,plumbing,1.0,setup,garuda 10,audio visual,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,26
1654.0,2023-05-26,pemasangan drink corner di hall 8,banquet,done,mechanical/air_conditioner,1.0,pemasangan,hall 8,drink corner,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,26
1655.0,2023-05-26,pemasangan hanging pompa submersible,c/e,done,plumbing,1.0,pemasangan,,hanging pompa submersible,Assembly and Installation,,Exhibition,show_day,Hall 3,2023,5,26
1656.0,2023-05-26,preventive maintenance ahu di hall 1 timur,c/e,done,plumbing,1.0,preventive maintenance,hall 1,maintenance ahu,Maintenance,lainnya,Exhibition,show_day,Hall 3,2023,5,26
1657.0,2023-05-26,pemasangan pompa baru swp 1123,c/e,done,plumbing,1.0,pemasangan,,pompa baru swp 1123,Assembly and Installation,,Exhibition,show_day,Hall 3,2023,5,26
1658.0,2023-05-26,jum'at bersih cleaning di ss 4 dan ss5,c/e,done,electric_kitchen,1.0,jum'at,substation 4,bersih cleaning,Lainnya,substation,Exhibition,show_day,Hall 3,2023,5,26
1658.0,2023-05-26,jum'at bersih cleaning di ss 4 dan ss5,c/e,done,electric_kitchen,1.0,jum'at,substation,bersih cleaning,Lainnya,substation,Exhibition,show_day,Hall 3,2023,5,26
1659.0,2023-05-27,"pemasangan pompa baru ( 1,5 kw) swp 1116 di hall 7 barat",,done,plumbing,1.0,pemasangan,hall 7,"pompa baru ( 1,5 kw) swp 1116",Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,27
1660.0,2023-05-27,pemasangan lampu penerangn di ruang pompa fountain kalimaya,c/e,done,plumbing,1.0,pemasangan,ruang pompa fountain kalimaya,lampu penerangn,Assembly and Installation,ruang,Exhibition,show_day,Hall 3,2023,5,27
1661.0,2023-05-27,perbaikan toilet wanita (ganti eco waser) cubical 4 di pf hall 3a,hk,done,civil,1.0,perbaikan,pf hall 3a,toilet wanita (ganti eco waser) cubical 4,Repair,pf,Exhibition,show_day,Hall 3,2023,5,27
1662.0,2023-05-27,pengecatan base chiller cp 4 no 2 di ruang chiller,c/e,done,civil,1.0,pengecatan,ruang chiller,base chiller chiller plan 4 no 2,Painting and Coating,ruang,Exhibition,show_day,Hall 3,2023,5,27
1663.0,2023-05-27,perbaikan roof di hall 6-7 ,exhibition,done,mechanical/air_conditioner,1.0,perbaikan,hall 6,roof,Repair,lainnya,Exhibition,show_day,Hall 3,2023,5,27
1663.0,2023-05-27,perbaikan roof di hall 6-7 ,exhibition,done,mechanical/air_conditioner,1.0,perbaikan,hall 7,roof,Repair,lainnya,Exhibition,show_day,Hall 3,2023,5,27
1664.0,2023-05-27,perbaikan seleector switch ahu (no 8) di hall 1 timur,c/e,done,mechanical/air_conditioner,1.0,perbaikan,hall 1,seleector switch ahu (no 8),Repair,lainnya,Exhibition,show_day,Hall 3,2023,5,27
1665.0,2023-05-27,preventive maintenance sp 1122 tangga putar di hall 10,c/e,done,audio_visual,1.0,preventive maintenance,hall 10,maintenance sp 1122 tangga putar,Maintenance,lainnya,Exhibition,show_day,Hall 3,2023,5,27
1666.0,2023-05-27,preventive maintenance sp 1120 tangga putar di hall 9,c/e,done,audio_visual,1.0,preventive maintenance,hall 9,maintenance sp 1120 tangga putar,Maintenance,lainnya,Exhibition,show_day,Hall 3,2023,5,27
1667.0,2023-05-27,penambahan supply ac di ruang engineering,c/e,done,audio_visual,1.0,penambahan,ruang engineering,supply ac,Repair,ruang,Exhibition,show_day,Hall 3,2023,5,27
1668.0,2023-05-27,pembuatan kedudukan panel (karena kropos) cp 4 di ruang chiller,c/e,done,audio_visual,1.0,pembuatan,ruang chiller,kedudukan panel (karena kropos) chiller plan 4,Construction and Building,ruang,Exhibition,show_day,Hall 3,2023,5,27
1669.0,2023-05-27,"pemasangan pompa baru ( ,5 kw) swp 1113 di hall 5 timur",,done,plumbing,1.0,pemasangan,hall 5,"pompa baru ( ,5 kw) swp 1113",Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,27
1670.0,2023-05-27,"pemasangan pompa baru (1,5 kw) swp 1101 di hall 1 barat",,done,plumbing,1.0,pemasangan,hall 1,"pompa baru (1,5 kw) swp 1101",Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,27
1671.0,2023-05-27,perbaikan plafon koridor engineering bekas pengerjaan ac,c/e,done,civil,1.0,perbaikan,,plafon koridor engineering bekas pengerjaan ac,Repair,,Exhibition,show_day,Hall 3,2023,5,27
1672.0,2023-05-28,perbaikan mechanical kunci pintu kaca di hall 1 wing,exhibition,done,civil,1.0,perbaikan,wing hall 1,mechanical kunci pintu kaca,Repair,wing,Exhibition,show_day,Hall 3,2023,5,28
1673.0,2023-05-28,pelepasan lampu tl liff (karena noise) di hall 5-6,c/e,done,audio_visual,1.0,pelepasan,hall 5,lampu tl liff (karena noise),Lainnya,lainnya,Exhibition,show_day,Hall 3,2023,5,28
1673.0,2023-05-28,pelepasan lampu tl liff (karena noise) di hall 5-6,c/e,done,audio_visual,1.0,pelepasan,hall 6,lampu tl liff (karena noise),Lainnya,lainnya,Exhibition,show_day,Hall 3,2023,5,28
1674.0,2023-05-28,perbaikan plafon di kalimaya 1 dan 2,banquet,done,civil,1.0,perbaikan,kalimaya 1,plafon,Repair,lainnya,Exhibition,show_day,Hall 3,2023,5,28
1674.0,2023-05-28,perbaikan plafon di kalimaya 1 dan 2,banquet,done,civil,1.0,perbaikan,kalimaya 2,plafon,Repair,lainnya,Exhibition,show_day,Hall 3,2023,5,28
1675.0,2023-05-28,pengecekan escalator no 7 yang noise,c/e,done,audio_visual,1.0,pengecekan,,escalator no 7 yang noise,Lainnya,,Exhibition,show_day,Hall 3,2023,5,28
1676.0,2023-05-28,perbaikan bull nose di hall 8 timur,c/e,done,civil,1.0,perbaikan,hall 8,bull nose,Repair,lainnya,Exhibition,show_day,Hall 3,2023,5,28
1677.0,2023-05-28,pembuatan tangga untuk akses ke roof di hall 8,c/e,done,civil,1.0,pembuatan,hall 8,tangga untuk akses ke roof,Construction and Building,lainnya,Exhibition,show_day,Hall 3,2023,5,28
1678.0,2023-05-28,pengecatan base pompa chwp cp 4 di ruang chiller,c/e,done,plumbing,1.0,pengecatan,ruang chiller,base pompa chwp chiller plan 4,Painting and Coating,ruang,Exhibition,show_day,Hall 3,2023,5,28
1679.0,2023-05-28,pemasangan lampu lift di hall 5-6,c/e,done,electrical,1.0,pemasangan,hall 5,lampu lift,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,28
1679.0,2023-05-28,pemasangan lampu lift di hall 5-6,c/e,done,electrical,1.0,pemasangan,hall 6,lampu lift,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,28
1680.0,2023-05-28,perbaikan plafon di koridor optimice,banquet,done,mechanical/air_conditioner,1.0,perbaikan,koridor optimice,plafon,Repair,lainnya,Exhibition,show_day,Hall 3,2023,5,28
1681.0,2023-05-28,preventive maintenance ahu di hall 1,c/e,done,mechanical/air_conditioner,1.0,preventive maintenance,hall 1,maintenance ahu,Maintenance,lainnya,Exhibition,show_day,Hall 3,2023,5,28
1682.0,2023-05-28,penarikan kabel untuk instalasi zoom 13 di ruangan garuda,banquet,done,plumbing,1.0,penarikan,ruang garuda,kabel untuk instalasi zoom 13,Lainnya,ruang,Exhibition,show_day,Hall 3,2023,5,28
1683.0,2023-05-29,penggantian lampu (3 unit) di kalimaya,banquet,done,electrical,1.0,penggantian,kalimaya,lampu (3 unit),Repair,lainnya,Exhibition,show_day,Hall 3,2023,5,29
1684.0,2023-05-29,penggantian lampu (2 unit) di salt,banquet,done,electrical,1.0,penggantian,salt,lampu (2 unit),Repair,salt,Exhibition,show_day,Hall 3,2023,5,29
1685.0,2023-05-29,setup av di garuda 10 dan kalimaya 1,banquet,done,audio_visual,1.0,setup,garuda 10,audio visual,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,29
1685.0,2023-05-29,setup av di garuda 10 dan kalimaya 1,banquet,done,audio_visual,1.0,setup,kalimaya 1,audio visual,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,29
1686.0,2023-05-29,dismantle screen di nusantara,banquet,done,audio_visual,1.0,dismantle,nusantara,screen,Demolition and Dismantling,lainnya,Exhibition,show_day,Hall 3,2023,5,29
1687.0,2023-05-29,"setup av di garuda 5,8,9 gmh 1",banquet,done,audio_visual,1.0,setup,garuda 5,audio visual,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,29
1687.0,2023-05-29,"setup av di garuda 5,8,9 gmh 1",banquet,done,audio_visual,1.0,setup,garuda 8,audio visual,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,29
1687.0,2023-05-29,"setup av di garuda 5,8,9 gmh 1",banquet,done,audio_visual,1.0,setup,garuda 9,audio visual,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,29
1687.0,2023-05-29,"setup av di garuda 5,8,9 gmh 1",banquet,done,audio_visual,1.0,setup,garuda main hall 1,audio visual,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,29
1688.0,2023-05-29,penggantian steker lampu hias di salt,banquet,done,electrical,1.0,penggantian,salt,steker lampu hias,Repair,salt,Exhibition,show_day,Hall 3,2023,5,29
1689.0,2023-05-29,pemasangan ignator,banquet,done,plumbing,1.0,pemasangan,,ignator,Assembly and Installation,,Exhibition,show_day,Hall 3,2023,5,29
1690.0,2023-05-29,dismantle instalasi listrik booth di hall 8,banquet,done,electrical,1.0,dismantle,hall 8,instalasi listrik booth,Demolition and Dismantling,lainnya,Exhibition,show_day,Hall 3,2023,5,29
1691.0,2023-05-29,"pemasangan signage toilet yg lepas di hall 6,7,8",hk,done,civil,1.0,pemasangan,hall 6,signage toilet yg lepas,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,29
1691.0,2023-05-29,"pemasangan signage toilet yg lepas di hall 6,7,8",hk,done,civil,1.0,pemasangan,hall 7,signage toilet yg lepas,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,29
1691.0,2023-05-29,"pemasangan signage toilet yg lepas di hall 6,7,8",hk,done,civil,1.0,pemasangan,hall 8,signage toilet yg lepas,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,29
1692.0,2023-05-29,pemasangan valve chinese wok,banquet,done,plumbing,1.0,pemasangan,,valve chinese wok,Assembly and Installation,,Exhibition,show_day,Hall 3,2023,5,29
1693.0,2023-05-30,perbaikan tungku kompor grill karena api nya kecil,banquet,done,electric_kitchen,1.0,perbaikan,,tungku kompor grill karena api nya kecil,Repair,,Exhibition,show_day,Hall 3,2023,5,30
1694.0,2023-05-30,dismantle di snack bar pf hall 5,banquet,done,mechanical/air_conditioner,1.0,dismantle,snack bar pf hall 5,,Demolition and Dismantling,snack bar,Exhibition,show_day,Hall 3,2023,5,30
1695.0,2023-05-30,perbaikan ceiling perbatasan di hall 6-7 dan 7-8,exhibition,done,civil,1.0,perbaikan,hall 6,ceiling perbatasan,Repair,lainnya,Exhibition,show_day,Hall 3,2023,5,30
1695.0,2023-05-30,perbaikan ceiling perbatasan di hall 6-7 dan 7-8,exhibition,done,civil,1.0,perbaikan,hall 7,ceiling perbatasan,Repair,lainnya,Exhibition,show_day,Hall 3,2023,5,30
1695.0,2023-05-30,perbaikan ceiling perbatasan di hall 6-7 dan 7-8,exhibition,done,civil,1.0,perbaikan,hall 8,ceiling perbatasan,Repair,lainnya,Exhibition,show_day,Hall 3,2023,5,30
1696.0,2023-05-30,penggantian silinder kunci di ruang chief eng,c/e,done,civil,1.0,penggantian,ruang chief engineering,silinder kunci,Repair,ruang,Exhibition,show_day,Hall 3,2023,5,30
1697.0,2023-05-30,pemasangan baner di garuda 5ab,banquet,done,civil,1.0,pemasangan,garuda 5a,baner,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,30
1697.0,2023-05-30,pemasangan baner di garuda 5ab,banquet,done,civil,1.0,pemasangan,garuda 5b,baner,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,30
1698.0,2023-05-30,setup av di garuda 5ab   ,banquet,done,audio_visual,1.0,setup,garuda 5a,audio visual,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,30
1698.0,2023-05-30,setup av di garuda 5ab   ,banquet,done,audio_visual,1.0,setup,garuda 5b,audio visual,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,30
1699.0,2023-05-30,penggantian lampu downlight di toilet convention,banquet,done,electrical,1.0,penggantian,toilet convention,lampu downlight,Repair,lainnya,Exhibition,show_day,Hall 3,2023,5,30
1700.0,2023-05-30,standby acara di garuda dan nusantara,banquet,done,electrical,1.0,standby,garuda,acara,Lainnya,lainnya,Exhibition,show_day,Hall 3,2023,5,30
1700.0,2023-05-30,standby acara di garuda dan nusantara,banquet,done,electrical,1.0,standby,nusantara,acara,Lainnya,lainnya,Exhibition,show_day,Hall 3,2023,5,30
1701.0,2023-05-30,pemasangan lampu tl (3 unit) di rwt ,c/e,done,electrical,1.0,pemasangan,rwt,lampu tl (3 unit),Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,30
1702.0,2023-05-30,perbaikan lampu yang kedip di hall 5-8,c/e,done,electrical,1.0,perbaikan,hall 5,lampu yang kedip,Repair,lainnya,Exhibition,show_day,Hall 3,2023,5,30
1702.0,2023-05-30,perbaikan lampu yang kedip di hall 5-8,c/e,done,electrical,1.0,perbaikan,hall 6,lampu yang kedip,Repair,lainnya,Exhibition,show_day,Hall 3,2023,5,30
1702.0,2023-05-30,perbaikan lampu yang kedip di hall 5-8,c/e,done,electrical,1.0,perbaikan,hall 7,lampu yang kedip,Repair,lainnya,Exhibition,show_day,Hall 3,2023,5,30
1702.0,2023-05-30,perbaikan lampu yang kedip di hall 5-8,c/e,done,electrical,1.0,perbaikan,hall 8,lampu yang kedip,Repair,lainnya,Exhibition,show_day,Hall 3,2023,5,30
1703.0,2023-05-30,preventive maintenance roof (sealent kaca) di hall 6-7 ,exhibition,done,civil,1.0,preventive maintenance,hall 6,maintenance roof (sealent kaca),Maintenance,lainnya,Exhibition,show_day,Hall 3,2023,5,30
1703.0,2023-05-30,preventive maintenance roof (sealent kaca) di hall 6-7 ,exhibition,done,civil,1.0,preventive maintenance,hall 7,maintenance roof (sealent kaca),Maintenance,lainnya,Exhibition,show_day,Hall 3,2023,5,30
1704.0,2023-05-31,perbaikan pompa chwp cp 2 no 1 di ruang chiller,c/e,done,electrical,1.0,perbaikan,ruang chiller,pompa chwp chiller plan 2 no 1,Repair,ruang,Exhibition,show_day,Hall 3,2023,5,31
1705.0,2023-05-31,setup cctv di ruang finance,finance,done,audio_visual,1.0,setup,ruang fice,cctv,Assembly and Installation,ruang,Exhibition,show_day,Hall 3,2023,5,31
1706.0,2023-05-31,pengecekan list di toilet area convention,hk,done,plumbing,1.0,pengecekan,toilet convention,list,Lainnya,lainnya,Exhibition,show_day,Hall 3,2023,5,31
1707.0,2023-05-31,perbaikan grouting floor chiller cp 1 di ruang chiller,c/e,done,mechanical/air_conditioner,1.0,perbaikan,ruang chiller,grouting floor chiller chiller plan 1,Repair,ruang,Exhibition,show_day,Hall 3,2023,5,31
1708.0,2023-05-31,preventive maintenance ahu di hall 2 barat,c/e,done,mechanical/air_conditioner,1.0,preventive maintenance,hall 2,maintenance ahu,Maintenance,lainnya,Exhibition,show_day,Hall 3,2023,5,31
1709.0,2023-05-31,standby event di garuda room,banquet,done,audio_visual,1.0,standby,garuda room,event,Lainnya,lainnya,Exhibition,show_day,Hall 3,2023,5,31
1710.0,2023-05-31,"dismantle av di garuda 5, garuda 6, garuda 7,garuda  9,garuda 10",banquet,done,audio_visual,1.0,dismantle,garuda 5,audio visual,Demolition and Dismantling,lainnya,Exhibition,show_day,Hall 3,2023,5,31
1710.0,2023-05-31,"dismantle av di garuda 5, garuda 6, garuda 7,garuda  9,garuda 10",banquet,done,audio_visual,1.0,dismantle,garuda 6,audio visual,Demolition and Dismantling,lainnya,Exhibition,show_day,Hall 3,2023,5,31
1710.0,2023-05-31,"dismantle av di garuda 5, garuda 6, garuda 7,garuda  9,garuda 10",banquet,done,audio_visual,1.0,dismantle,garuda 7,audio visual,Demolition and Dismantling,lainnya,Exhibition,show_day,Hall 3,2023,5,31
1710.0,2023-05-31,"dismantle av di garuda 5, garuda 6, garuda 7,garuda  9,garuda 10",banquet,done,audio_visual,1.0,dismantle,garuda 9,audio visual,Demolition and Dismantling,lainnya,Exhibition,show_day,Hall 3,2023,5,31
1710.0,2023-05-31,"dismantle av di garuda 5, garuda 6, garuda 7,garuda  9,garuda 10",banquet,done,audio_visual,1.0,dismantle,garuda 10,audio visual,Demolition and Dismantling,lainnya,Exhibition,show_day,Hall 3,2023,5,31
1711.0,2023-05-31,"setup av di garuda 3, garuda 8,dan garuda 10",banquet,done,audio_visual,1.0,setup,garuda 3,audio visual,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,31
1711.0,2023-05-31,"setup av di garuda 3, garuda 8,dan garuda 10",banquet,done,audio_visual,1.0,setup,garuda 8,audio visual,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,31
1711.0,2023-05-31,"setup av di garuda 3, garuda 8,dan garuda 10",banquet,done,audio_visual,1.0,setup,,audio visual,Assembly and Installation,,Exhibition,show_day,Hall 3,2023,5,31
1711.0,2023-05-31,"setup av di garuda 3, garuda 8,dan garuda 10",banquet,done,audio_visual,1.0,setup,garuda 10,audio visual,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,5,31
1712.0,2023-05-31,preventive maintenance panel di hall 6-10,c/e,done,mechanical/air_conditioner,1.0,preventive maintenance,hall 6,maintenance panel,Maintenance,lainnya,Exhibition,show_day,Hall 3,2023,5,31
1712.0,2023-05-31,preventive maintenance panel di hall 6-10,c/e,done,mechanical/air_conditioner,1.0,preventive maintenance,hall 7,maintenance panel,Maintenance,lainnya,Exhibition,show_day,Hall 3,2023,5,31
1712.0,2023-05-31,preventive maintenance panel di hall 6-10,c/e,done,mechanical/air_conditioner,1.0,preventive maintenance,hall 8,maintenance panel,Maintenance,lainnya,Exhibition,show_day,Hall 3,2023,5,31
1712.0,2023-05-31,preventive maintenance panel di hall 6-10,c/e,done,mechanical/air_conditioner,1.0,preventive maintenance,hall 9,maintenance panel,Maintenance,lainnya,Exhibition,show_day,Hall 3,2023,5,31
1712.0,2023-05-31,preventive maintenance panel di hall 6-10,c/e,done,mechanical/air_conditioner,1.0,preventive maintenance,hall 10,maintenance panel,Maintenance,lainnya,Exhibition,show_day,Hall 3,2023,5,31
1713.0,2023-06-01,pemindahan lampu pantau dari arah di menara,parking,done,electrical,1.0,pemindahan,menara,lampu pantau dari arah,Lainnya,lainnya,Exhibition,show_day,Hall 3,2023,6,1
1714.0,2023-06-01,standby acara di garuda,banquet,done,audio_visual,1.0,standby,garuda,acara,Lainnya,lainnya,Exhibition,show_day,Hall 3,2023,6,1
1715.0,2023-06-01,perbaikan pintu pagar di hall 5,parking,done,civil,1.0,perbaikan,hall 5,pintu pagar,Repair,lainnya,Exhibition,show_day,Hall 3,2023,6,1
1716.0,2023-06-01,pengecatan plafon di receptionist,banquet,done,civil,1.0,pengecatan,receptionist,plafon,Painting and Coating,lainnya,Exhibition,show_day,Hall 3,2023,6,1
1717.0,2023-06-01,perbaikan roda gerbang di loading dock hall 5,parking,done,civil,1.0,perbaikan,lodock hall 5,roda gerbang,Repair,lodock,Exhibition,show_day,Hall 3,2023,6,1
1718.0,2023-06-01,pemasangan roda gerbang di loading dock hall 5,parking,done,civil,1.0,pemasangan,lodock hall 5,roda gerbang,Assembly and Installation,lodock,Exhibition,show_day,Hall 3,2023,6,1
1719.0,2023-06-01,pemasangan lampu outdoor sebanyak 2 titik di hall 10 ,exhibition,done,electrical,1.0,pemasangan,hall 10,lampu outdoor sebanyak 2 titik,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2023,6,1
1720.0,2023-06-01,perbaikan jet diffuser di hall 5 ,exhibition,done,mechanical/air_conditioner,1.0,perbaikan,hall 5,jet diffuser,Repair,lainnya,Exhibition,show_day,Hall 3,2023,6,1
1721.0,2023-06-01,pengecekan unit ac ada 1 yang mati di meeting room 3a,banquet,done,mechanical/air_conditioner,1.0,pengecekan,meeting room 3a,unit ac ada 1 yang mati,Lainnya,lainnya,Exhibition,show_day,Hall 3,2023,6,1
1722.0,2023-06-01,pembersihan bak drain di loading dock hall 5,c/e,done,mechanical/air_conditioner,1.0,pembersihan,lodock hall 5,bak drain,Cleaning and Washing,lodock,Exhibition,show_day,Hall 3,2023,6,1
